etablissement_gestionnaire_siret;etablissement_gestionnaire_adresse;etablissement_gestionnaire_code_postal;etablissement_gestionnaire_code_insee;etablissement_formateur_siret;etablissement_formateur_adresse;etablissement_formateur_code_postal;etablissement_formateur_code_insee;etablissement_lieu_formation_adresse;etablissement_lieu_formation_code_postal;etablissement_lieu_formation_code_insee;cfd;rncp_code;debut_sessions
39992626000031;;;;39992626000031;;;;24 RUE ARAGO;25300;25462;44633513;4521;2020
39992626000031;;;;39992626000031;;;;24 RUE ARAGO;25300;25462;44633513;4521;2020
39992626000031;;;;39992626000031;;;;24 RUE ARAGO;25300;25462;44633513;4521;2021
39992626000031;;;;39992626000031;;;;24 RUE ARAGO;25300;25462;44633513;4521;2021
39992626000031;;;;39992626000031;;;;24 RUE ARAGO;25300;25462;44633513;4521;2021
39992626000031;;;;39992626000031;;;;24 RUE ARAGO;25300;25462;44633513;4521;2021
39992626000031;;;;39992626000031;;;;24 RUE ARAGO;25300;25462;44633524;28573;2020
39992626000031;;;;39992626000031;;;;24 RUE ARAGO;25300;25462;44633524;28573;2020
39992626000031;;;;39992626000031;;;;24 RUE ARAGO;25300;25462;44633524;28573;2020
39992626000031;;;;39992626000031;;;;24 RUE ARAGO;25300;25462;44633524;28573;2020
39992626000031;;;;39992626000031;;;;24 RUE ARAGO;25300;25462;44633524;28573;2020
39992626000031;;;;39992626000031;;;;24 RUE ARAGO;25300;25462;44633524;28573;2021
39992626000031;;;;39992626000031;;;;24 RUE ARAGO;25300;25462;44633524;28573;2021
39992626000031;;;;39992626000031;;;;24 RUE ARAGO;25300;25462;44633524;28573;2021
39992626000031;;;;39992626000031;;;;24 RUE ARAGO;25300;25462;44633524;28573;2021
39992626000031;;;;39992626000031;;;;24 RUE ARAGO;25300;25462;44633524;28573;2021
39992626000031;;;;39992626000031;;;;24 RUE ARAGO;25300;25462;56J33502;32369;2020
39992626000031;;;;39992626000031;;;;24 RUE ARAGO;25300;25462;56J33502;32369;2021
18210026300041;;;;18210026300041;;;;24 RUE DU FORT DE LA MOTTE GIRON;21000;21231;32020008;4617;2021
18210026300041;;;;18210026300041;;;;24 RUE DU FORT DE LA MOTTE GIRON;21000;21231;40023004;5641;2021
18210026300041;;;;18210026300041;;;;24 RUE DU FORT DE LA MOTTE GIRON;21000;21231;40023203;4888;2021
18210026300041;;;;18210026300041;;;;24 RUE DU FORT DE LA MOTTE GIRON;21000;21231;40023304;4423;2021
18210026300041;;;;18210026300041;;;;24 RUE DU FORT DE LA MOTTE GIRON;21000;21231;40023404;2835;2021
18210026300041;;;;18210026300041;;;;24 RUE DU FORT DE LA MOTTE GIRON;21000;21231;50023220;16129;2020
18210026300041;;;;18210026300041;;;;24 RUE DU FORT DE LA MOTTE GIRON;21000;21231;50023220;16129;2021
18210026300041;;;;18210026300041;;;;24 RUE DU FORT DE LA MOTTE GIRON;21000;21231;40023103;;2021
81312598600022;;;;81312598600022;;;;24 RUE DU FORT DE LA MOTTE GIRON;21000;21231;40023102;4420;2020
81312598600022;;;;81312598600022;;;;24 RUE DU FORT DE LA MOTTE GIRON;21000;21231;40023102;4420;2021
81312598600022;;;;81312598600022;;;;24 RUE DU FORT DE LA MOTTE GIRON;21000;21231;50023115;1151;2020
81312598600022;;;;81312598600022;;;;24 RUE DU FORT DE LA MOTTE GIRON;21000;21231;50023115;1151;2021
19580055200091;;;;19580055200091;;;;243 ROUTE DE LYON;58000;58051;32321112;15616;2020
19580055200091;;;;19580055200091;;;;243 ROUTE DE LYON;58000;58051;32321112;15616;2021
19580055200091;;;;19580055200091;;;;243 ROUTE DE LYON;58000;58051;32321401;17218;2020
19580055200091;;;;19580055200091;;;;243 ROUTE DE LYON;58000;58051;32321401;17218;2021
19580055200091;;;;19580055200091;;;;243 ROUTE DE LYON;58000;58051;40321004;29267;2020
19580055200091;;;;19580055200091;;;;243 ROUTE DE LYON;58000;58051;40321004;29267;2021
19580055200091;;;;19580055200091;;;;243 ROUTE DE LYON;58000;58051;40321405;31691;2020
19580055200091;;;;19580055200091;;;;243 ROUTE DE LYON;58000;58051;40321405;31691;2021
19580055200091;;;;19580055200091;;;;243 ROUTE DE LYON;58000;58051;45321007;29257;2020
19580055200091;;;;19580055200091;;;;243 ROUTE DE LYON;58000;58051;45321007;29257;2021
19580055200091;;;;19580055200091;;;;243 ROUTE DE LYON;58000;58051;50321130;25306;2020
19580055200091;;;;19580055200091;;;;243 ROUTE DE LYON;58000;58051;50321130;25306;2020
19580055200091;;;;19580055200091;;;;243 ROUTE DE LYON;58000;58051;50321130;25306;2021
19580055200091;;;;19580055200091;;;;243 ROUTE DE LYON;58000;58051;50321130;25306;2021
19580055200091;;;;19580055200091;;;;243 ROUTE DE LYON;58000;58051;50321405;24928;2020
19580055200091;;;;19580055200091;;;;243 ROUTE DE LYON;58000;58051;50321405;24928;2021
77566202601074;;;;77566202601074;;;;25 RUE JEAN WYRSCH;25000;25056;50023217;888;2020
77566202601074;;;;77566202601074;;;;25 RUE JEAN WYRSCH;25000;25056;50023217;888;2021
77566202601074;;;;77566202601074;;;;25 RUE JEAN WYRSCH;25000;25056;50023439;466;2020
77566202601074;;;;77566202601074;;;;25 RUE JEAN WYRSCH;25000;25056;50023439;466;2021
77566202601074;;;;77566202601074;;;;25 RUE JEAN WYRSCH;25000;25056;50023441;472;2020
77566202601074;;;;77566202601074;;;;25 RUE JEAN WYRSCH;25000;25056;50023441;472;2021
77566202601074;;;;77566202601074;;;;25 RUE JEAN WYRSCH;25000;25056;50023327;;2020
77566202601074;;;;77566202601074;;;;25 RUE JEAN WYRSCH;25000;25056;50023327;;2021
18250023100028;;;;0;255 RUE CHARLES RAGMEY;39000;39300;255 RUE CHARLES RAGMEY;39000;39300;50023217;888;2020
18250023100028;;;;0;255 RUE CHARLES RAGMEY;39000;39300;255 RUE CHARLES RAGMEY;39000;39300;50023217;888;2021
52407208900054;;;;52407208900054;;;;255 RUE GEORGES TROUILLOT;39000;39300;45033607;2033;2020
52407208900054;;;;52407208900054;;;;255 RUE GEORGES TROUILLOT;39000;39300;45033608;12281;2020
42412236400039;;;;42412236400039;;;;26 BOULEVARD DOCTEUR PETITJEAN BP 87999;21000;21231;17021013;11362;2020
42412236400039;;;;42412236400039;;;;26 BOULEVARD DOCTEUR PETITJEAN BP 87999;21000;21231;17021013;11362;2021
18210026300041;;;;18210026300041;;;;26 MONTEE SAINT CLAUDE;71500;71263;32031213;34031;2021
39992626000031;;;;39992626000031;;;;27 RUE DE PREUILLY;89000;89024;44633513;4521;2020
39992626000031;;;;39992626000031;;;;27 RUE DE PREUILLY;89000;89024;44633513;4521;2020
39992626000031;;;;39992626000031;;;;27 RUE DE PREUILLY;89000;89024;44633513;4521;2020
39992626000031;;;;39992626000031;;;;27 RUE DE PREUILLY;89000;89024;44633513;4521;2020
39992626000031;;;;39992626000031;;;;27 RUE DE PREUILLY;89000;89024;44633513;4521;2021
39992626000031;;;;39992626000031;;;;27 RUE DE PREUILLY;89000;89024;44633513;4521;2021
39992626000031;;;;39992626000031;;;;27 RUE DE PREUILLY;89000;89024;44633513;4521;2021
39992626000031;;;;39992626000031;;;;27 RUE DE PREUILLY;89000;89024;44633513;4521;2021
39992626000031;;;;39992626000031;;;;27 RUE DE PREUILLY;89000;89024;44633524;28573;2020
39992626000031;;;;39992626000031;;;;27 RUE DE PREUILLY;89000;89024;44633524;28573;2020
39992626000031;;;;39992626000031;;;;27 RUE DE PREUILLY;89000;89024;44633524;28573;2020
39992626000031;;;;39992626000031;;;;27 RUE DE PREUILLY;89000;89024;44633524;28573;2020
39992626000031;;;;39992626000031;;;;27 RUE DE PREUILLY;89000;89024;44633524;28573;2020
39992626000031;;;;39992626000031;;;;27 RUE DE PREUILLY;89000;89024;44633524;28573;2021
39992626000031;;;;39992626000031;;;;27 RUE DE PREUILLY;89000;89024;44633524;28573;2021
39992626000031;;;;39992626000031;;;;27 RUE DE PREUILLY;89000;89024;44633524;28573;2021
39992626000031;;;;39992626000031;;;;27 RUE DE PREUILLY;89000;89024;44633524;28573;2021
39992626000031;;;;39992626000031;;;;27 RUE DE PREUILLY;89000;89024;44633524;28573;2021
32743711700036;;;;32743711700036;;;;27 RUE DES ABATTOIRS;71200;71153;56J33502;32369;2020
19711068700062;;;;19711068700062;;;;28 RUE DU ROSOY;71380;71445;40321114;31694;2020
19711068700062;;;;19711068700062;;;;28 RUE DU ROSOY;71380;71445;40321114;31694;2021
19711068700062;;;;19711068700062;;;;28 RUE DU ROSOY;71380;71445;40321405;31691;2020
19711068700062;;;;19711068700062;;;;28 RUE DU ROSOY;71380;71445;40321405;31691;2021
19711068700062;;;;19711068700062;;;;28 RUE DU ROSOY;71380;71445;50321130;25306;2020
19711068700062;;;;19711068700062;;;;28 RUE DU ROSOY;71380;71445;50321130;25306;2021
19711068700062;;;;19711068700062;;;;28 RUE DU ROSOY;71380;71445;50321405;24928;2020
19711068700062;;;;19711068700062;;;;28 RUE DU ROSOY;71380;71445;50321405;24928;2021
19711068700062;;;;19711068700062;;;;28 RUE DU ROSOY;71380;71445;55321401;15156;2020
19711068700062;;;;19711068700062;;;;28 RUE DU ROSOY;71380;71445;55321401;15156;2021
18710003700048;;;;18710003700048;;;;288 RUE CLAUDE BERNARD;71000;71270;32025215;;2020
18710003700048;;;;18710003700048;;;;288 RUE CLAUDE BERNARD;71000;71270;32025215;;2021
18710003700048;;;;18710003700048;;;;288 RUE CLAUDE BERNARD;71000;71270;32025216;;2020
18710003700048;;;;18710003700048;;;;288 RUE CLAUDE BERNARD;71000;71270;32025216;;2021
18710003700048;;;;18710003700048;;;;288 RUE CLAUDE BERNARD;71000;71270;40025214;19117;2020
18710003700048;;;;18710003700048;;;;288 RUE CLAUDE BERNARD;71000;71270;40025214;19117;2021
18710003700048;;;;18710003700048;;;;288 RUE CLAUDE BERNARD;71000;71270;40025215;19117;2020
18710003700048;;;;18710003700048;;;;288 RUE CLAUDE BERNARD;71000;71270;40025215;19117;2021
18710003700048;;;;18710003700048;;;;288 RUE CLAUDE BERNARD;71000;71270;40025216;19117;2020
18710003700048;;;;18710003700048;;;;288 RUE CLAUDE BERNARD;71000;71270;40025216;19117;2021
18710003700048;;;;18710003700048;;;;288 RUE CLAUDE BERNARD;71000;71270;40025219;29701;2020
18710003700048;;;;18710003700048;;;;288 RUE CLAUDE BERNARD;71000;71270;40025219;29701;2021
18710003700048;;;;18710003700048;;;;288 RUE CLAUDE BERNARD;71000;71270;40025408;5859;2020
18710003700048;;;;18710003700048;;;;288 RUE CLAUDE BERNARD;71000;71270;40025408;5859;2021
18710003700048;;;;18710003700048;;;;288 RUE CLAUDE BERNARD;71000;71270;50025218;19118;2020
18710003700048;;;;18710003700048;;;;288 RUE CLAUDE BERNARD;71000;71270;50025218;19118;2021
18710003700048;;;;18710003700048;;;;288 RUE CLAUDE BERNARD;71000;71270;50025219;19118;2020
18710003700048;;;;18710003700048;;;;288 RUE CLAUDE BERNARD;71000;71270;50025219;19118;2021
18710003700048;;;;18710003700048;;;;288 RUE CLAUDE BERNARD;71000;71270;50025220;19118;2020
18710003700048;;;;18710003700048;;;;288 RUE CLAUDE BERNARD;71000;71270;50025220;19118;2021
18710003700048;;;;18710003700048;;;;288 RUE CLAUDE BERNARD;71000;71270;50025221;29656;2020
18710003700048;;;;18710003700048;;;;288 RUE CLAUDE BERNARD;71000;71270;50025221;29656;2021
18710003700048;;;;18710003700048;;;;288 RUE CLAUDE BERNARD;71000;71270;50025223;29638;2020
18710003700048;;;;18710003700048;;;;288 RUE CLAUDE BERNARD;71000;71270;50025223;29638;2021
18710003700048;;;;18710003700048;;;;288 RUE CLAUDE BERNARD;71000;71270;50025433;4933;2020
18710003700048;;;;18710003700048;;;;288 RUE CLAUDE BERNARD;71000;71270;50025433;4933;2021
18710003700048;;;;18710003700048;;;;288 RUE CLAUDE BERNARD;71000;71270;50025434;4935;2020
18710003700048;;;;18710003700048;;;;288 RUE CLAUDE BERNARD;71000;71270;50025434;4935;2021
18710003700048;;;;18710003700048;;;;288 RUE CLAUDE BERNARD;71000;71270;50031217;561;2020
39851188100029;;;;39851188100029;;;;29 BOULEVARD CHARLES DE GAULLE;70000;70550;44633523;28557;2020
39851188100029;;;;39851188100029;;;;29 BOULEVARD CHARLES DE GAULLE;70000;70550;44633523;28557;2020
50876465100024;;;;82394575300015;;;;29 RUE SAMBIN;21000;21231;26031013;;2020
50876465100024;;;;82394575300015;;;;29 RUE SAMBIN;21000;21231;26031203;;2020
39992626000031;;;;19210071700011;;;;3 AVENUE DES MONTBOUCONS;25000;25056;33633502;4863;2020
39992626000031;;;;19210071700011;;;;3 AVENUE DES MONTBOUCONS;25000;25056;33633502;4863;2021
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;1022103;958;2020
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;1022103;958;2021
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;1022107;701;2020
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;1022107;701;2021
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;1025507;2807;2020
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;1025507;2807;2021
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;40025214;19117;2020
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;40025214;19117;2021
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;40025215;19117;2020
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;40025215;19117;2021
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;40031202;759;2020
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;40031202;759;2021
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;40033102;9296;2020
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;40033102;9296;2021
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;45022108;13856;2020
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;45022108;13856;2021
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;45022109;23592;2020
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;45022109;23592;2021
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;45031206;4551;2021
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;45033407;23588;2020
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;45033407;23588;2021
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;45033608;12281;2020
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;45033608;12281;2021
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;46M22104;6901;2020
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;46M22104;6901;2021
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;46M33101;1478;2020
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;46M33101;1478;2021
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;50022130;538;2020
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;50022130;538;2021
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;50022133;891;2020
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;50022133;891;2021
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;50022135;6993;2020
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;50022135;6993;2021
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;50022137;18704;2020
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;50022137;18704;2021
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;50022139;26650;2020
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;50022139;26650;2021
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;50022141;5226;2020
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;50022141;5226;2021
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;50025218;19118;2020
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;50025218;19118;2021
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;50025219;19118;2020
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;50025219;19118;2021
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;50025220;19118;2020
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;50025220;19118;2021
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;50025433;4933;2020
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;50025433;4933;2021
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;50025434;4935;2020
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;50025434;4935;2021
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;50031215;541;2020
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;50031215;541;2021
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;50031216;1179;2020
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;50031216;1179;2021
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;50031223;31293;2020
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;50031223;31293;2021
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;50033412;31096;2020
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;50033412;31096;2021
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;50033610;5364;2020
31448072400017;;;;31448072400017;;;;3 CHEMIN DE LA MALCOMBE;25000;25056;50033610;5364;2021
18210026300041;;;;18210026300041;;;;3 PLACE MATHIAS;71100;71076;32033001;5297;2021
19890045800029;;;;19890045800029;;;;3 ROUTE CHAMPCEVRAIS;89350;89073;40321211;14032;2020
19890045800029;;;;19890045800029;;;;3 ROUTE CHAMPCEVRAIS;89350;89073;40321211;14032;2021
19890045800029;;;;19890045800029;;;;3 ROUTE CHAMPCEVRAIS;89350;89073;40321405;31691;2020
19890045800029;;;;19890045800029;;;;3 ROUTE CHAMPCEVRAIS;89350;89073;40321405;31691;2021
19890045800029;;;;19890045800029;;;;3 ROUTE CHAMPCEVRAIS;89350;89073;50321130;25306;2020
19890045800029;;;;19890045800029;;;;3 ROUTE CHAMPCEVRAIS;89350;89073;50321130;25306;2021
19890045800029;;;;19890045800029;;;;3 ROUTE CHAMPCEVRAIS;89350;89073;50321237;25929;2020
19890045800029;;;;19890045800029;;;;3 ROUTE CHAMPCEVRAIS;89350;89073;50321237;25929;2021
19890045800029;;;;19890045800029;;;;3 ROUTE CHAMPCEVRAIS;89350;89073;50321405;24928;2020
19890045800029;;;;19890045800029;;;;3 ROUTE CHAMPCEVRAIS;89350;89073;50321405;24928;2021
48998104300024;;;;52087537800017;;;;3 RUE DU DR FRERY BP 199;90000;90010;16031207;23927;2020
48998104300024;;;;52087537800017;;;;3 RUE DU DR FRERY BP 199;90000;90010;16031207;34952;2021
18250023100028;;;;19390033900014;;;;3 RUE FRIANT BP 50029;39800;39434;1033411;6984;2020
18250023100028;;;;19390033900014;;;;3 RUE FRIANT BP 50029;39800;39434;1033411;6984;2021
18250023100028;;;;19390033900014;;;;3 RUE FRIANT BP 50029;39800;39434;1033413;6926;2020
18250023100028;;;;19390033900014;;;;3 RUE FRIANT BP 50029;39800;39434;1033413;6926;2021
18250023100028;;;;19390033900014;;;;3 RUE FRIANT BP 50029;39800;39434;40022106;12508;2020
18250023100028;;;;19390033900014;;;;3 RUE FRIANT BP 50029;39800;39434;40022106;12508;2021
18250023100028;;;;19390033900014;;;;3 RUE FRIANT BP 50029;39800;39434;40033403;12802;2020
18250023100028;;;;19390033900014;;;;3 RUE FRIANT BP 50029;39800;39434;40033403;12802;2021
18250023100028;;;;19390033900014;;;;3 RUE FRIANT BP 50029;39800;39434;45033404;992;2020
18250023100028;;;;19390033900014;;;;3 RUE FRIANT BP 50029;39800;39434;45033404;992;2021
18250023100028;;;;19390033900014;;;;3 RUE FRIANT BP 50029;39800;39434;32033423;;2020
18250023100028;;;;19390033900014;;;;3 RUE FRIANT BP 50029;39800;39434;32033423;;2021
18250023100028;;;;19390033900014;;;;3 RUE FRIANT BP 50029;39800;39434;32033424;;2020
18250023100028;;;;19390033900014;;;;3 RUE FRIANT BP 50029;39800;39434;32033424;;2021
30391595300028;;;;30391595300028;;;;3 RUE JEAN BERTIN;89000;89024;1022105;6981;2020
30391595300028;;;;30391595300028;;;;3 RUE JEAN BERTIN;89000;89024;1022105;6981;2021
30391595300028;;;;30391595300028;;;;3 RUE JEAN BERTIN;89000;89024;1022107;701;2020
30391595300028;;;;30391595300028;;;;3 RUE JEAN BERTIN;89000;89024;1022107;701;2021
30391595300028;;;;30391595300028;;;;3 RUE JEAN BERTIN;89000;89024;1022110;6895;2020
30391595300028;;;;30391595300028;;;;3 RUE JEAN BERTIN;89000;89024;1022110;6895;2021
30391595300028;;;;30391595300028;;;;3 RUE JEAN BERTIN;89000;89024;1025507;2807;2020
30391595300028;;;;30391595300028;;;;3 RUE JEAN BERTIN;89000;89024;1025507;2807;2021
30391595300028;;;;30391595300028;;;;3 RUE JEAN BERTIN;89000;89024;32031212;34030;2020
30391595300028;;;;30391595300028;;;;3 RUE JEAN BERTIN;89000;89024;32031212;34030;2021
30391595300028;;;;30391595300028;;;;3 RUE JEAN BERTIN;89000;89024;32031409;32360;2020
30391595300028;;;;30391595300028;;;;3 RUE JEAN BERTIN;89000;89024;32031409;32360;2021
30391595300028;;;;30391595300028;;;;3 RUE JEAN BERTIN;89000;89024;40022106;12508;2020
30391595300028;;;;30391595300028;;;;3 RUE JEAN BERTIN;89000;89024;40022106;12508;2021
30391595300028;;;;30391595300028;;;;3 RUE JEAN BERTIN;89000;89024;40025214;19117;2020
30391595300028;;;;30391595300028;;;;3 RUE JEAN BERTIN;89000;89024;40025214;19117;2021
30391595300028;;;;30391595300028;;;;3 RUE JEAN BERTIN;89000;89024;40031213;32208;2020
30391595300028;;;;30391595300028;;;;3 RUE JEAN BERTIN;89000;89024;40031213;32208;2021
30391595300028;;;;30391595300028;;;;3 RUE JEAN BERTIN;89000;89024;40031214;32259;2020
30391595300028;;;;30391595300028;;;;3 RUE JEAN BERTIN;89000;89024;40033403;12802;2020
30391595300028;;;;30391595300028;;;;3 RUE JEAN BERTIN;89000;89024;40033403;12802;2021
30391595300028;;;;30391595300028;;;;3 RUE JEAN BERTIN;89000;89024;45022108;13856;2020
30391595300028;;;;30391595300028;;;;3 RUE JEAN BERTIN;89000;89024;45022108;13856;2021
30391595300028;;;;30391595300028;;;;3 RUE JEAN BERTIN;89000;89024;45022110;26612;2020
